Latitude,Longitude,Date,OSM,Forest,Precipitation1,Precipitation2,Damage,Dams,Output_Label
52.1127,98.9667,,44,1,0,0,0,365.3512244,0
4.3856,97.9426,,44,1,6.6,0.3,0,342.2244103,0
-28.1025,15.5075,,44,0,0.1,0,0,272.9453468,0
31.7645,74.8216,,44,1,0,0,0,89.50591606,0
5.658,31.8554,,43,1,0.1,1.8,0,381.5288899,0
50.4014,-81.3831,,43,1,1.5,0,0,59.38093588,0
10.8268,-84.0811,,43,0,0.6,0.7,0,84.11713991,0
47.7739,36.6758,,43,1,0.2,0.2,0,118.9062157,0
44.7755,51.2044,,43,0,0,0,0,392.6787366,0
56.6597,-126.0287,,43,1,0.1,2.2,0,206.4052462,0
-11.3021,16.4124,,43,1,0,0,0,197.0896903,0
49.1464,115.6157,,43,1,0.1,0,0,777.7136099,0
-30.3119,-72.1181,,43,0,0,0,0,100.2705566,0
26.6514,-0.1553,,43,0,0,0,0,597.1910778,0
17.3931,-17.9757,,43,0,0,0,0,211.4405391,0
-34.7081,122.8812,,43,0,0.8,0.1,0,651.87544,0
7.1663,-74.0957,,43,0,0,0.6,0,122.7907936,0
25.1351,24.8453,,43,0,0,0,0,673.4548182,0
-0.0317,103.4741,,43,1,0.7,0.6,0,160.1446237,0
23.7684,-10.2274,,43,0,0,0,0,679.5261692,0
36.588,21.2128,,43,0,0,0,0,147.5737227,0
21.3302,100.9941,,43,0,1.5,2.2,0,315.5132777,0
37.1682,-120.3603,,43,1,0.9,2,0,33.79224589,0
-17.7639,38.5442,,43,0,0,0,0,399.1873093,0
33.9182,-91.7898,,43,1,0,0,0,2.477257384,0
42.3226,73.2125,,43,0,0.1,0,0,84.92081169,0
-46.2699,-75.0929,,43,1,0.3,4,0,444.2638547,0
-22.7415,23.4965,,42,1,0,0,0,219.6706381,0
20.8958,102.0222,,42,1,3,4.6,0,268.6494118,0
30.4168,90.4478,,42,0,0.3,0.2,0,147.1148767,0
-17.6725,138.57,,42,0,0,0,0,239.6311404,0
-11.5887,-37.5311,,42,1,0.6,0,0,151.883425,0
47.7283,-96.8437,,42,1,0.2,2.6,0,53.55141481,0
-15.6734,27.739,,42,1,0.7,0.1,0,74.60416703,0
44.3092,55.9845,,42,0,0,0,0,744.9993657,0
42.0068,111.2387,,42,0,0,0,0,266.998114,0
56.6066,33.2621,,42,0,0,0,0,230.4556681,0
2.4518,95.0963,,42,0,2.3,1.9,0,709.5566207,0
-19.8409,177.0415,,42,0,0.3,1.2,0,1733.725378,0
-7.4062,144.9985,,42,1,2.7,0.9,0,167.9719396,0
17.2729,-26.6423,,42,0,0,0,0,1095.312791,0
21.0774,94.0787,,42,0,0,0,0,80.6096528,0
42.0282,71.9806,,42,1,1.1,1.8,0,67.70998687,0
-7.1204,-45.2546,,42,1,0,0.3,0,190.5287081,0
-5.4747,-82.5163,,42,0,0,0,0,238.1990678,0
21.3941,112.322,,42,0,0,0,0,69.2824567,0
32.1456,22.4517,,42,0,0,0,0,193.1484641,0
20.728,26.31,,42,0,0,0,0,766.1106095,0
7.825,22.6003,,42,1,0,0,0,892.8953319,0
2.3118,-76.7669,,42,1,5.8,5.4,0,70.44442635,0
-29.1206,121.1266,,42,0,0,0,0,570.1232577,0
-20.8307,-64.2293,,42,1,0,0.1,0,100.0229897,0
-22.1517,-48.919,,42,1,0,0,0,17.30196158,0
19.651,81.8905,,42,1,5.7,6,0,67.54607022,0
12.061,17.0925,,42,0,0,0,0,261.3227759,0
55.9328,-5.9397,,42,0,0.7,1.8,0,40.49226956,0
36.8058,96.3712,,42,0,0,0.2,0,413.5318185,0
49.9614,-107.1358,,42,1,0,0,0,42.5404887,0
-9.6785,126.619,,42,0,0.1,0.2,0,590.2296228,0
47.4658,11.6217,,42,0,0.1,0,0,14.23935648,0
12.9306,93.8645,,42,0,0,0,0,533.871846,0
39.253,108.1996,,42,1,0,0,0,124.5245208,0
19.8923,-76.5529,,42,0,0,0,0,361.225807,0
31.9109,58.5335,,42,0,0,0,0,354.1544357,0
39.8374,46.1859,,42,1,2.6,3.9,0,35.73492606,0
55.8383,-79.5131,,42,0,0,0,0,241.6198145,0
51.3734,71.4988,,42,0,0,0.1,0,121.0757848,0
-23.0641,44.5523,,42,1,0,0.5,0,543.7450498,0
21.7198,103.4425,,42,1,0,0,0,163.1463296,0
24.0753,-75.1389,,42,0,0,0,0,501.0436176,0
26.1205,8.3882,,42,0,0.1,0,0,821.7756946,0
33.2456,51.67,,42,0,0,0.8,0,104.0062677,0
25.799,89.533,,42,1,0,0,0,63.23451167,0
51.5877,-101.9439,,41,1,0,0.8,0,78.06702557,0
-14.2213,-51.405,,41,1,0.3,0.9,0,337.2806221,0
48.4025,101.3005,,41,1,0.3,0.1,0,476.9381488,0
-19.8379,130.1106,,41,0,0,0,0,438.2222292,0
27.5882,74.9561,,41,0,0,0,0,191.6031009,0
49.5123,91.1253,,41,0,0,0.1,0,368.8272241,0
58.7134,46.3019,,41,1,0,0,0,286.173476,0
59.3494,-72.0638,,41,0,0,0,0,510.0293547,0
-8.0027,105.1585,,41,0,18.6,5.9,0,272.2221396,0
51.4423,124.0149,,41,1,0,2.8,0,341.1609826,0
-33.8775,28.8491,,41,0,0.3,0,0,137.8664895,0
-47.214,169.3124,,41,0,0.1,0.2,0,156.8784102,0
-1.6781,101.0533,,41,1,1.8,3.9,0,449.9414012,0
19.6735,12.0797,,41,0,0,0,0,897.2306234,0
-30.856,-53.0902,,41,0,2.7,30.9,0,118.4976073,0
-26.4217,144.745,,41,1,0,0,0,419.5878463,0
44.411,-60.8793,,41,1,0,0.2,0,239.3145331,0
-0.3539,118.8232,,41,1,1.1,0.5,0,550.7833769,0
-30.3489,-56.8725,,41,1,2.1,0,0,144.8222689,0
-10.226,32.845,,41,1,0.1,0,0,486.922279,0
29.194,29.7218,,41,0,0,0,0,65.6501023,0
-10.2264,-50.4979,,41,1,3.7,3.8,0,300.3106916,0
27.0272,18.1475,,41,0,0,0,0,597.321193,0
-27.2667,135.5723,,41,0,0,0,0,454.3011468,0
2.3888,98.2186,,41,1,5.7,6.4,0,403.5039166,0
48.6223,56.421,,41,0,0.2,1.1,0,373.8110325,0
-24.6944,141.8741,,41,0,0,0.2,0,467.4641332,0
-2.9199,127.3493,,41,0,5,7.2,0,900.7063438,0
26.4756,32.6365,,41,0,0,0,0,60.03965973,0
51.732,44.4462,,41,1,0.4,0,0,230.0285889,0
50.6357,90.0619,,41,1,0,0,0,259.5761986,0
20.3356,85.8817,,41,0,0.1,0.2,0,91.54234963,0
51.6806,-119.0117,,40,1,1.6,1.8,0,53.5976114,0
48.3431,68.9611,,40,0,0,0,0,500.8666978,0
16.4853,6.2834,,40,0,0,0,0,333.5904918,0
28.3818,19.7559,,40,0,0,0,0,410.1235965,0
7.4909,-61.3882,,40,1,1.9,0.9,0,168.6314548,0
55.334,-6.3552,,40,0,2.7,0.5,0,104.4703785,0
22.4207,84.7217,,40,1,0,0.6,0,18.08212654,0
53.3824,28.2851,,37,1,0.5,0.5,0,150.4851254,0
3.5412,12.5116,,37,1,0,0,0,265.6409842,0
59.9171,134.7827,,37,1,0.1,0.2,0,819.7706113,0
-33.6571,-66.3803,,37,1,0,0,0,69.86821176,0
38.2608,-92.2929,,37,1,2.7,0.1,0,29.812138,0
48.8883,44.9776,,36,1,0.2,0.3,0,22.7240313,0
29.9113,113.2791,,36,1,0.5,0,0,59.02179953,0
-42.7225,-74.4307,,36,0,4.5,2.4,0,230.2158464,0
6.1459,19.0617,,36,1,0,0,0,674.8185807,0
47.7909,100.662,,36,1,0,0,0,558.8623672,0
15.584,-62.6393,,36,0,2,0.1,0,213.7152299,0
51.8039,40.161,,36,1,1.6,0,0,348.3892399,0
-6.8683,72.5534,,35,0,0.1,0.2,0,1740.970335,0
54.5691,-101.3877,,35,1,0.7,0,0,122.026938,0
-17.5592,23.6298,,35,0,10.9,0.4,0,323.0301427,0
42.4113,145.0533,,35,0,0,0,0,157.6847512,0
25.9,118.684,,35,1,3.7,2.9,0,39.2190695,0
38.7626,105.997,,35,0,0,0,0,97.53962717,0
4.1376,25.6418,,35,1,3.5,0.4,0,821.8818839,0
-34.4872,18.0755,,35,0,0,0,0,78.74632399,0
13.3861,11.1497,,35,0,0.1,0,0,300.8598926,0
59.0747,127.3441,,35,0,0.7,1,0,589.7958797,0
-19.3555,-68.1662,,35,0,0,0,0,299.0001564,0
-14.2177,136.9234,,35,1,3.6,0,0,645.1665379,0
49.1221,-95.3042,,35,1,0.1,0.2,0,72.10081794,0
53.8939,98.1138,,35,1,0.1,0,0,353.7829346,0
28.9486,101.472,,35,0,0,0,0,77.79891626,0
-8.9149,19.449,,35,0,5.2,2.2,0,447.7972894,0
47.6338,-57.7056,,35,1,0,0,0,60.4827902,0
-26.5858,46.9229,,34,0,0.7,2.2,0,820.243254,0
36.1559,-77.1288,,34,1,0,0,0,71.99091672,0
-0.0374,34.0226,,33,1,1.4,0.8,0,105.8579236,0
40.288,12.41,,32,1,0,0,0,220.6269349,0
-3.6802,20.5366,,32,1,0.4,0.2,0,880.5219313,0
-26.8479,44.5025,,32,0,0.1,0,0,910.473159,0
46.3683,-116.704,,32,1,0,0,0,35.26293373,0
32.9234,-5.9317,,31,1,4.8,2.4,0,103.6582511,0
44.3698,123.107,,31,1,0,1.2,0,84.9314205,0
55.2343,-74.2516,,31,1,0,0,0,158.234421,0
14.1974,-0.4726,,31,0,0,0,0,29.41466897,0
21.7705,106.8533,,31,1,2.6,4,0,107.0580912,0
-6.686,-59.4772,,31,1,11,2.8,0,495.5275595,0
-21.1708,26.0741,,31,0,0,0,0,127.1111817,0
-23.1678,144.0861,,31,0,0,0,0,409.629929,0
23.2763,70.7617,,31,0,0,0,0,162.5372657,0
5.3168,17.4792,,31,1,1.1,3,0,528.3860549,0
57.359,120.3967,,31,1,0,0,0,382.4954106,0
56.6644,160.6315,,30,1,6.6,0.3,0,831.7941005,0
18.2478,13.5715,,30,0,0,0,0,840.3631862,0
-20.7725,131.9027,,30,0,0,0,0,615.6011058,0
29.8412,37.0016,,30,0,1.2,2.3,0,430.5772612,0
34.7373,132.9931,,30,1,0.4,0,0,11.80751936,0
11.3596,0.648,,28,0,0,0,0,30.96188977,0
-1.5954,102.4045,,28,1,2,0,0,362.3283619,0
-39.7815,-68.6822,,28,0,0,1.3,0,57.23523852,0
42.1326,65.4377,,28,0,0,0,0,231.6314872,0
-7.1204,-81.3464,,28,0,0.1,0.1,0,216.3610418,0
-34.1859,145.4099,,28,1,0.4,0,0,209.3402784,0
48.6426,-4.4547,,28,0,0.1,0,0,53.1594409,0
-26.0516,-71.1984,,23,0,0,0,0,494.2986544,0
-24.0855,-150.4859,,23,0,0,0.1,0,3457.309332,0
51.3614,-68.7002,,23,1,0,0,0,79.23102026,0
27.8325,-100.9168,,23,1,3,0.1,0,46.59624801,0
25.104,-101.3445,,23,0,0,0.1,0,127.4339485,0
59.6807,16.957,,23,1,0,0,0,157.6953834,0
21.9427,30.6667,,23,0,0,0,0,319.8864692,0
-33.5279,118.9579,,23,1,0,0.5,0,273.7379753,0
-20.4441,139.3146,,23,1,1.1,0,0,30.88778512,0
33.8383,-6.4156,,23,1,0.2,0,0,32.49218918,0
-37.3578,-69.5981,,23,0,0,0,0,157.4165961,0
-12.1874,-75.7929,,23,1,2.4,0.7,0,54.99559861,0
49.8323,81.0044,,23,1,0,0.3,0,63.33591484,0
38.4396,63.719,,23,0,0,0,0,159.980089,0
-29.074,145.7981,,23,0,0,0,0,307.0241906,0
-8.2855,-48.1943,,23,1,0,0,0,205.0208968,0
14.3828,34.8577,,23,0,0,0,0,128.006878,0
34.0859,61.6443,,23,0,0,0,0,202.4234659,0
47.1326,63.7198,,23,0,2,1.4,0,607.0690995,0
-52.4199,-60.6,,23,0,2.8,0.7,0,1062.954943,0
-32.916,119.4694,,23,1,0.8,0,0,320.35978,0
52.4122,24.4914,,23,1,0.1,0.1,0,205.1325406,0
41.438,61.9063,,23,0,0.3,0,0,407.2133669,0
4.3,23.0951,,23,1,2.7,0,0,992.9988837,0
-13.7168,-72.6349,,23,1,0.1,0,0,236.8580749,0
12.1015,33.9099,,23,0,0.3,0.7,0,62.19758313,0
-1.326,-69.6818,,23,1,0.7,12.5,0,780.7046362,0
41.4532,114.6653,,23,0,0,0.2,0,83.6858048,0
31.5968,-83.9412,,23,1,0,0,0,28.50363704,0
33.5749,110.2133,,23,0,0.1,0.9,0,80.81343619,0
-30.5604,24.4326,,23,0,0,0.3,0,69.30660145,0
-14.2585,132.1869,,23,0,4.9,4.9,0,194.9659686,0
58.8437,127.1476,,23,1,0.1,1.7,0,564.1905233,0
-10.1435,38.1667,,23,1,0,0,0,312.3459714,0
-8.2349,-38.5056,,23,1,0,0,0,35.42222964,0
30.3099,30.0291,,23,0,0,0,0,126.8600106,0
46.9611,135.9695,,23,1,0.2,0.2,0,538.0481051,0
55.6529,59.0049,,21,1,3.4,0.2,0,156.6720928,0
8.6413,-5.2023,,21,1,3,0.4,0,92.33926318,0
56.5847,-133.2894,,21,1,0,0.2,0,119.7197136,0
9.6592,2.6702,,21,1,0.9,3,0,132.9642892,0
55.5505,82.1944,,21,0,0.4,0.1,0,93.87899215,0
-32.1714,153.4499,,21,0,0,0.1,0,165.8905779,0
51.8267,13.4475,,21,1,0,0.4,0,67.85686586,0
-11.7268,-66.5967,,15,1,0.6,1,0,476.911118,0
55.3398,-4.0355,,15,1,1.1,0.1,0,23.61849221,0
43.7871,63.661,,15,0,0,1.2,0,451.7535406,0
42.537,93.6023,,15,0,0,0,0,950.4133384,0
-29.3041,-70.8764,,15,0,0,0,0,134.190849,0
44.2214,81.6596,,15,1,0.2,1.3,0,330.9034376,0
-7.8899,-43.7022,,15,1,0,0,0,72.01615376,0
35.4194,125.5599,,15,0,3.4,6.6,0,97.62045642,0
18.5622,-5.4844,,15,0,0,0,0,546.5716024,0
1.1956,111.7208,,15,0,1.4,1.5,0,18.23423088,0
38.845,85.8055,,15,0,0,0,0,913.495253,0
-1.5805,23.4532,,15,1,2.5,2.3,0,611.5270812,0
22.8713,5.3078,,15,0,0,0,0,1042.654482,0
-19.6589,-42.6268,,15,1,0,0,0,161.7732095,0
27.7041,-17.1407,,15,0,0,0,0,782.2588634,0
38.517,38.6771,,15,0,0,0,0,33.04049538,0
12.7421,-12.8205,,15,1,0,0,0,246.3337401,0
28.404,98.4286,,15,1,5.3,0.6,0,280.4161647,0
16.3607,2.4734,,15,0,0,0,0,311.2315629,0
-18.6439,21.8457,,15,0,0,0,0,424.5904119,0
18.2175,95.8012,,14,1,0,0,0,82.1322725,0
-14.5816,126.5565,,14,1,0,0,0,289.9451385,0
-3.7895,-51.8382,,14,1,0.1,0,0,243.133129,0
0.0683,16.194,,14,1,3.1,0.7,0,646.3345715,0
-15.8788,-64.4501,,14,1,2.4,0.6,0,214.842889,0
16.8862,5.6625,,14,0,1.2,0,0,376.1192981,0
53.9735,81.9611,,14,1,0,0,0,117.7797482,0
10.7595,-61.245,,14,1,0,0,0,261.6418339,0
51.0299,115.2245,,14,1,0,0,0,757.6561533,0
45.5201,-71.5017,,14,1,0.2,0.9,0,39.04745168,0
-11.8755,122.2218,,14,0,3.8,0,0,789.2891145,0
25.213,36.3134,,14,0,0,0,0,372.0108731,0
22.0217,114.7481,,14,0,2,5.9,0,121.4453593,0
26.3115,48.6425,,14,0,0,0,0,517.6018602,0
4.2924,16.2962,,14,1,2,1.5,0,446.5144328,0
26.6614,97.1829,,14,1,2.5,0,0,256.585558,0
-0.8661,41.8276,,14,1,0.1,0,0,436.4313816,0
-18.9233,-139.4422,,14,0,0,0,0,4720.328067,0
10.68,98.8888,,14,1,0.2,0.1,0,190.1102977,0
-47.1198,51.9701,,14,1,1.1,5.9,0,2569.632721,0
59.8867,-135.7785,,14,0,0,1.4,0,224.1497584,0
22.2458,13.0969,,14,0,0,0,0,1111.540443,0
48.2673,-125.1096,,14,0,0.7,0.9,0,86.62684815,0
31.8135,-93.4412,,14,1,4.9,0.1,0,29.93121594,0
27.95,77.703,,14,1,0.6,0,0,167.7350035,0
26.724,-109.771,,14,0,0,0,0,86.45081142,0
45.235,104.1175,,14,0,0,0,0,597.7352035,0
-29.6322,145.1306,,14,1,0,2.3,0,392.6223518,0
-1.3329,-65.6564,,14,0,0.4,0.3,0,689.8600014,0
-26.5442,126.0617,,14,1,0,0,0,1101.053897,0
-24.1074,-56.0691,,14,1,0,0,0,179.3598794,0
21.9505,53.2247,,14,0,0,0,0,700.5818656,0
-11.0906,152.7221,,14,1,0.8,0.3,0,604.1009274,0
17.4461,32.3818,,14,0,0,0,0,245.672585,0
50.535,137.7536,,14,0,0,0,0,747.9233402,0
-20.9884,31.7292,,14,1,0.5,0.9,0,42.24635594,0
52.2955,-76.6004,,14,1,0,0,0,9.40750658,0
9.8939,16.108,,14,1,0.8,0.6,0,155.2900573,0
49.5631,-103.4681,,14,1,0,0.1,0,20.52239817,0
50.9975,-4.0254,,14,1,0,0,0,37.24060262,0
59.3419,20.9352,,13,0,2.2,0,0,275.1749962,0
10.7802,-6.0186,,13,1,1.8,0.6,0,56.9429972,0
11.7099,8.7002,,12,0,0,0,0,19.9014783,0
31.6297,105.8199,,12,1,0,0,0,13.50731883,0
-38.3966,146.8049,,12,0,0,0,0,39.5838447,0
31.8401,53.3255,,12,0,0.3,0.1,0,200.9550323,0
-24.6541,-148.4523,,12,0,3,2.3,0,3593.305335,0
22.5578,2.6901,,12,0,0,0,0,902.2775804,0
57.9017,-103.328,,12,1,0.1,0.1,0,185.7323624,0
22.0097,74.1133,,12,0,0,0,0,42.53279922,0
-26.0257,-48.3137,,12,0,0.9,2.1,0,78.369849,0
57.94,135.1432,,12,0,0,0,0,673.1228947,0
-28.2559,114.4727,,12,1,0,0,0,442.6078345,0
9.6753,7.2906,,12,1,0.1,0,0,50.88709114,0
47.7306,72.8785,,12,0,0,0,0,489.8326191,0
40.9116,-103.0362,,12,1,0,1,0,24.08599626,0
-22.878,25.778,,12,0,0,0.1,0,175.7900091,0
28.4273,-83.6863,,12,1,0,0,0,123.0114025,0
-19.2896,145.8392,,12,1,0,0,0,49.43924809,0
47.0303,38.7009,,12,0,0,1.3,0,229.6387081,0
49.7408,-98.5746,,12,1,0,0,0,28.6636973,0
12.1556,38.6271,,12,1,0,0,0,298.8532047,0
-18.5639,-65.5312,,12,1,2,14.2,0,129.1688048,0
15.3086,48.9506,,12,0,0,0,0,1072.068844,0
10.6911,0.0473,,12,0,0.6,0.9,0,70.23233333,0
36.9431,-82.2664,,12,1,0.7,3.2,0,32.84158464,0
48.3286,-60.7684,,12,0,0.1,6.1,0,186.5864562,0
-7.3564,130.4022,,12,0,0,0.2,0,611.9961781,0
51.3887,-2.7869,,12,1,0,0,0,12.44235575,0
-1.3825,117.0001,,12,0,2.6,1.7,0,324.4971712,0
43.0317,81.9701,,12,1,0,0,0,404.8847705,0
35.2774,70.8219,,12,1,4.1,0,0,97.61053966,0
47.3718,51.079,,12,0,0,0.1,0,501.7149877,0
-30.4691,146.8966,,12,1,0.2,0,0,322.2075505,0
54.9473,101.9077,,12,0,1.4,0.4,0,148.8448687,0
19.5192,8.682,,12,0,0.3,0.4,0,731.7096568,0
47.0482,138.2351,,12,1,0,1.6,0,406.529019,0
43.7163,96.6206,,12,0,0,0.1,0,907.5795355,0
52.6597,90.2499,,12,1,0.8,0,0,77.44524575,0
25.137,40.7842,,12,0,0,0,0,809.1760592,0
27.4909,-109.0155,,12,1,0,0,0,30.6306365,0
-7.0696,39.4466,,12,1,7.2,1.5,0,289.4558908,0
51.2686,136.8495,,12,0,2.5,1.5,0,702.3329721,0
3.3206,21.0538,,12,1,0.2,0,0,972.0807987,0
-20.9361,-62.99,,12,1,1.3,0.1,0,194.6771023,0
-6.7829,-67.9014,,12,1,7.8,2.8,0,534.7144582,0
-27.0995,135.2524,,12,0,2.8,1.5,0,488.2824538,0
15.7193,80.9179,,12,0,0,0,0,157.6006487,0
-26.2423,32.9186,,12,1,1.6,1.4,0,69.23460236,0
43.4225,-10.1606,,12,1,1.5,0,0,102.5794779,0
49.3039,0.1853,,12,1,0,1.7,0,131.3534091,0
11.856,21.6986,,10,0,0,0,0,733.6136175,0
-36.6532,-71.0631,,10,1,0,3.8,0,50.41860917,0
6.5328,123.3816,,10,0,1,1,0,229.0201797,0
22.1541,93.5795,,10,1,1,0,0,144.0818048,0
27.1655,19.0749,,10,0,0,0,0,555.680254,0
-48.4504,-68.7339,,10,0,0,0,0,556.0142392,0
39.0485,69.5949,,10,0,0.1,0,0,36.32009277,0
7.8502,117.3626,,10,0,0.4,0.1,0,844.4609913,0
-28.7329,134.1886,,10,0,0,0,0,452.6865287,0
57.8176,22.2832,,10,0,0.9,1.5,0,160.6953844,0
43.3887,-86.4986,,10,0,0,0.2,0,41.3222708,0
16.5682,80.8092,,10,1,0.8,1.7,0,67.11954582,0
-21.83,-175.0304,,10,0,0,0,0,1835.513532,0
58.1155,94.0994,,10,1,0,1.7,0,266.043189,0
-19.0082,143.7634,,10,0,0,0,0,37.89744179,0
45.9172,37.1459,,10,0,0.9,1.4,0,185.350828,0
42.8012,68.0094,,10,0,0,0,0,157.822522,0
23.6014,76.8585,,10,0,0,0,0,62.30107947,0
2.0522,29.4438,,10,0,1.2,1.5,0,454.1762341,0
50.2057,-92.2792,,10,1,0.3,0.1,0,81.08182216,0
-44.8669,-69.5939,,10,0,0,0,0,255.6088149,0
31.553,60.5994,,10,0,0,0,0,424.4485879,0
43.8903,17.6349,,10,1,0,0.5,0,12.15060142,0
18.0348,102.5964,,10,1,5.5,4.3,0,55.42627256,0
40.2922,83.3718,,5,0,0,1.5,0,655.6215729,0
49.6756,86.945,,5,1,0,0,0,258.8925704,0
10.4607,31.9893,,5,0,0,2.5,0,301.1631425,0
-8.082,106.6193,,5,0,7.8,21,0,154.0295619,0
38.6745,25.2922,,5,0,2.7,2.3,0,133.4419099,0
44.5134,-77.0515,,5,1,1.6,0,0,76.49717117,0
19.9011,145.7686,,3,0,0.3,0.8,0,1788.00703,0
-40.4696,-73.19,,3,1,0,0.1,0,206.3074664,0
41.9155,96.9097,,2,0,0,0,0,725.5893474,0
43.635,-102.8189,,2,0,0,0,0,51.69016672,0
-11.5742,-69.0293,,2,1,0.1,0,0,490.2318296,0
54.895,81.4549,,2,1,0,0,0,99.10121219,0
-1.6526,-53.9968,,2,1,1.1,0.4,0,133.7962989,0
33.5836,-112.5501,,2,0,0,0,0,89.00602086,0
-1.372,122.3115,,2,1,3,0.7,0,529.5093769,0
-47.3507,37.6874,,1,0,0,0,0,1800.749342,0
-16.0269,167.5716,,1,0,0,0,0,1877.412282,0
-31.75,30.1322,,1,1,0.1,0,0,133.6520011,0
43.6988,-70.1864,,1,1,0,0,0,26.2619565,0
0.36,100.7676,,1,1,4.4,7.5,0,338.0379773,0
18.8647,76.7159,,1,1,0,0.1,0,62.5652653,0
38.5303,124.5773,,1,0,0,0,0,69.66718223,0
-25.4162,136.524,,1,0,0,0,0,596.4416093,0
18.6274,34.7091,,1,1,0,0,0,430.9760588,0
-12.4861,27.9677,,1,1,0,0,0,208.1412717,0
9.6784,119.1177,,0,0,0,0.1,0,574.6293344,0
16.7636,5.1191,,0,0,0,0,0,370.9063617,0
25.5087,131.5135,,0,0,0.1,1.3,0,372.2819736,0
52.7476,-102.6875,,0,1,1.1,0.2,0,110.6806796,0
-15.3351,-45.4969,,0,1,0,0.8,0,218.2848557,0
-25.3744,118.2321,,0,1,0,1,0,502.2541218,0
28.3261,-104.9239,,0,0,0,0,0,37.84570659,0
-8.1604,-73.8241,,0,1,0.6,14.8,0,407.2114399,0
56.4357,-3.0992,,0,1,0,0.1,0,32.07574743,0
-7.5989,-80.3839,,0,0,0,0,0,135.9647723,0
-8.6894,-67.56,,0,1,2.1,0.1,0,449.7717039,0
38.602,47.7813,,0,0,0,0,0,88.14144698,0
-24.9854,137.1316,,0,0,0,0,0,525.5750678,0
50.0056,-86.1476,,0,1,8.3,5.6,0,26.38116441,0
20.2911,-78.5152,,0,1,3.9,4.2,0,189.8027811,0
-1.6863,-64.8759,,0,1,4.8,2.5,0,600.5528349,0
-16.8081,126.2272,,0,0,0,0,0,278.8350403,0
-6.9605,-63.8459,,0,1,7.1,0.4,0,202.2370613,0
37.1045,-99.0074,,1388,0,0.5,0.3,0,79.12245648,0
27.1659,34.7669,,1388,0,0,0,0,282.480705,0
54.4935,-69.07,,1388,1,0,0,0,60.53068343,0
-9.9546,124.1075,,1387,1,3.8,1.7,0,720.9174682,0
44.5505,-63.3032,,1387,0,0.7,1.4,0,71.68862818,0
18.9595,51.7275,,1387,0,0,0,0,1065.575242,0
34.3723,39.65,,1387,0,0,0,0,192.4686867,0
39.3141,77.6731,,1387,0,0,0,0,364.1336885,0
55.455,-93.5411,,1387,1,0,0,0,116.7644454,0
24.4046,48.1538,,1387,0,0,0,0,734.5849631,0
57.4804,75.1815,,1387,1,0.1,0,0,565.5788775,0
8.3551,73.0772,,1387,0,2.2,1.1,0,434.6338916,0
-28.2815,22.2798,,1387,0,0,0,0,162.5698469,0
10.6783,1.5703,,1387,1,2.8,2.5,0,97.48484491,0
31.4687,-99.4221,,1387,1,0,0.1,0,23.70933044,0
0.5735,115.3199,,1381,1,0,0.4,0,387.9811322,0
-55.9806,-39.9923,,1381,0,11.9,0.3,0,2316.243487,0
27.1767,67.6291,,1381,0,0,0,0,132.7296911,0
6.4214,-66.5948,,1381,1,2.6,2.3,0,295.3031169,0
14.3477,47.9861,,1381,0,0,0,0,929.0334055,0
-26.0549,112.5544,,1381,0,0,0,0,730.7552022,0
45.5586,-66.9079,,1381,1,2.5,2.2,0,40.34806311,0
59.484,150.6638,,1381,1,3,0,0,286.2484186,0
58.658,133.0217,,1381,1,0,1,0,647.7365806,0
36.8589,113.9518,,1381,1,0.2,0,0,11.48664955,0
49.3101,53.3,,1381,1,0,0,0,459.0757308,0
58.583,-77.2336,,1381,0,0,0,0,533.7063794,0
12.4284,11.0736,,1381,0,0,0,0,227.9027005,0
37.7619,70.5047,,1381,1,0,0,0,58.33113629,0
56.1184,-132.6078,,1381,1,0.3,2.8,0,96.75136127,0
27.343,19.9303,,1381,0,0,0,0,522.8694345,0
23.0456,-77.3397,,1381,0,0,0.3,0,249.8245143,0
27.5313,25.7375,,1381,0,0,0,0,491.5025254,0
-3.2112,121.0128,,1381,1,0.1,0.6,0,279.2299783,0
-25.0621,-71.3792,,1381,0,0,0,0,604.8691402,0
1.065,73.3703,,1381,0,8.3,2.2,0,968.1637414,0
3.3122,99.8253,,1381,0,5.4,2.3,0,213.9689696,0
41.7294,-83.8112,,1381,1,0,1,0,56.97072996,0
30.0065,87.3537,,1380,0,0.1,0,0,309.6357705,0
51.0659,132.3638,,1378,1,0,0.8,0,455.9392516,0
16.0616,97.1398,,1378,0,1.3,4,0,158.5709803,0
29.5773,78.5026,,1378,1,0,0,0,25.69753205,0
-39.842,-68.5227,,1378,0,0.2,0,0,66.71445111,0
6.8232,-8.6707,,1378,1,3,2.6,0,190.9382928,0
-51.3897,-70.3426,,1378,0,0.2,0,0,902.5245764,0
-17.8724,127.8756,,1378,0,0,0.2,0,215.6773619,0
0.8797,18.023,,1378,1,8.5,5,0,836.0494014,0
-37.5683,149.771,,1378,1,1.3,0,0,161.7182134,0
50.551,28.4267,,1377,1,0.6,1.9,0,148.1683577,0
48.4518,-85.8319,,1377,1,0.3,0,0,23.77003939,0
-27.3889,142.1026,,1374,0,0,0,0,499.7117468,0
-13.9343,-52.7684,,1374,1,0,0,0,341.1161447,0
55.6833,14.0129,,1374,1,0,0,0,314.7531956,0
-16.8297,-45.8647,,1374,0,0.8,1.4,0,155.5734452,0
